job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true,years_experience_extracted,skills_extracted,skill_count_extracted,degree_level_extracted,buzzword_count
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 1+ years of experience. Required skills: Power BI, Machine Learning, Python, SAP, SQL, R. Bachelor's preferred. ambiguity",1,6,Bachelor's preferred,1,SQL|Python|Power BI|R|Machine Learning|SAP,6,Bachelor's preferred,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in A/B Testing, SAP, GCP, Machine Learning. Master's required. We're looking for someone who can stakeholder management, high-growth.",5,4,Master's required,5,GCP|A/B Testing|Machine Learning|SAP,4,Master's required,2
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in GCP, Python, Excel, Statistics. None mentioned. We're looking for someone who can wear many hats.",3,4,None mentioned,3,Python|Excel|GCP|Statistics,4,None mentioned,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Excel, Snowflake, Spark, Machine Learning. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a high-growth.",3,4,Bachelor's preferred,3,Excel|Snowflake|Spark|Machine Learning,4,Bachelor's preferred,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Power BI, Python, Excel, dbt, SQL, Airflow, Snowflake, Machine Learning, Git. Bachelor's required. We're looking for someone who can self-starter, high-growth.",4,9,Bachelor's required,4,SQL|Python|Excel|Power BI|Snowflake|dbt|Airflow|Git|Machine Learning,9,Bachelor's required,2
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in R, Salesforce, Excel, Machine Learning. Bachelor's required. We're looking for someone who can ambiguity.",5,4,Bachelor's required,5,Excel|R|Machine Learning|Salesforce,4,Bachelor's required,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in SQL, Excel, Tableau, Statistics, Salesforce, dbt. Bachelor's preferred. We're looking for someone who can self-starter.",1,6,Bachelor's preferred,1,SQL|Excel|Tableau|dbt|Statistics|Salesforce,6,Bachelor's preferred,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: R, Salesforce, GCP, Git. None mentioned. fast-paced environment, ambiguity, cross-functional collaboration",3,4,None mentioned,3,R|GCP|Git|Salesforce,4,None mentioned,3
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with dbt, Spark, SQL, Power BI, R. Minimum 4 years experience required. None mentioned. Must thrive in a cross-functional collaboration, stakeholder management.",4,5,None mentioned,4,SQL|Power BI|R|dbt|Spark,5,None mentioned,2
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Looker, SAP, Salesforce, Snowflake, A/B Testing. None mentioned. We're looking for someone who can self-starter.",5,5,None mentioned,5,Looker|Snowflake|A/B Testing|Salesforce|SAP,5,None mentioned,1
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Git, Snowflake, Looker. Bachelor's preferred. stakeholder management",4,3,Bachelor's preferred,4,Looker|Snowflake|Git,3,Bachelor's preferred,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: AWS, Excel, dbt, Azure, Looker, Machine Learning. None mentioned. wear many hats",3,6,None mentioned,3,Excel|AWS|Azure|Looker|dbt|Machine Learning,6,None mentioned,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Power BI, A/B Testing, Looker, Git. Bachelor's preferred. cross-functional collaboration",4,4,Bachelor's preferred,4,Power BI|Looker|Git|A/B Testing,4,Bachelor's preferred,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Snowflake, SAP, AWS, Excel, Tableau, GCP, Azure. Minimum 5 years experience required. Bachelor's required. Must thrive in a ownership mindset.",5,7,Bachelor's required,5,Excel|Tableau|AWS|Azure|GCP|Snowflake|SAP,7,Bachelor's required,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Looker, Snowflake, Salesforce, Python, Airflow, Machine Learning, Statistics. None mentioned. scrappy, ambiguity",3,7,None mentioned,3,Python|Looker|Snowflake|Airflow|Statistics|Machine Learning|Salesforce,7,None mentioned,2
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in GCP, Salesforce, Machine Learning, Statistics. None mentioned. We're looking for someone who can wear many hats, cross-functional collaboration.",4,4,None mentioned,4,GCP|Statistics|Machine Learning|Salesforce,4,None mentioned,2
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Power BI, Statistics, Spark, SQL, R. Bachelor's preferred. We're looking for someone who can fast-paced environment, ownership mindset, self-starter.",5,5,Bachelor's preferred,5,SQL|Power BI|R|Spark|Statistics,5,Bachelor's preferred,3
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Looker, SAP, R, Snowflake, Python, Azure. Minimum 4 years experience required. Bachelor's required. Must thrive in a scrappy, self-starter.",4,6,Bachelor's required,4,Python|R|Azure|Looker|Snowflake|SAP,6,Bachelor's required,2
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Azure, SAP, A/B Testing. Bachelor's required. cross-functional collaboration, wear many hats, scrappy",3,3,Bachelor's required,3,Azure|A/B Testing|SAP,3,Bachelor's required,3
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Azure, Salesforce, Power BI, Looker. None mentioned. We're looking for someone who can wear many hats.",2,4,None mentioned,2,Power BI|Azure|Looker|Salesforce,4,None mentioned,1
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: SQL, Azure, Python. None mentioned. wear many hats",2,3,None mentioned,2,SQL|Python|Azure,3,None mentioned,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Azure, Excel, Airflow, AWS, Looker. Bachelor's preferred. wear many hats",5,5,Bachelor's preferred,5,Excel|AWS|Azure|Looker|Airflow,5,Bachelor's preferred,1
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Airflow, Git, GCP, SAP, Excel. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a fast-paced environment, stakeholder management.",3,5,Bachelor's preferred,3,Excel|GCP|Airflow|Git|SAP,5,Bachelor's preferred,2
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Git, Azure, R, SAP. None mentioned. high-growth",4,4,None mentioned,4,R|Azure|Git|SAP,4,None mentioned,1
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Spark, SAP, Salesforce, Statistics. None mentioned. wear many hats, cross-functional collaboration, stakeholder management",3,4,None mentioned,3,Spark|Statistics|Salesforce|SAP,4,None mentioned,3
Data Analyst,startup,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with SQL, Power BI. Minimum 3 years experience required. Bachelor's required. Must thrive in a scrappy.",3,2,Bachelor's required,3,SQL|Power BI,2,Bachelor's required,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Snowflake, Airflow, Excel, Looker. None mentioned. We're looking for someone who can self-starter.",1,4,None mentioned,1,Excel|Looker|Snowflake|Airflow,4,None mentioned,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in A/B Testing, AWS, Git, Excel, GCP, Power BI. None mentioned. We're looking for someone who can fast-paced environment.",4,6,None mentioned,4,Excel|Power BI|AWS|GCP|Git|A/B Testing,6,None mentioned,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in SAP, dbt, GCP, Airflow. Master's required. We're looking for someone who can scrappy, high-growth, stakeholder management.",4,4,Master's required,4,GCP|dbt|Airflow|SAP,4,Master's required,3
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Snowflake, AWS, Tableau, Python, Spark, Excel. None mentioned. We're looking for someone who can ownership mindset, stakeholder management.",3,6,None mentioned,3,Python|Excel|Tableau|AWS|Snowflake|Spark,6,None mentioned,2
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Excel, dbt, AWS, Git. Master's required. stakeholder management, ambiguity, self-starter",5,4,Master's required,5,Excel|AWS|dbt|Git,4,Master's required,3
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in A/B Testing, Statistics, SAP. Bachelor's required. We're looking for someone who can self-starter, fast-paced environment, cross-functional collaboration.",4,3,Bachelor's required,4,Statistics|A/B Testing|SAP,3,Bachelor's required,3
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Statistics, Snowflake, Excel, Power BI, AWS. None mentioned. We're looking for someone who can stakeholder management.",3,5,None mentioned,3,Excel|Power BI|AWS|Snowflake|Statistics,5,None mentioned,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 4+ years of experience. Required skills: SAP, SQL, Statistics, Azure. Bachelor's required. ambiguity",4,4,Bachelor's required,4,SQL|Azure|Statistics|SAP,4,Bachelor's required,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Statistics, AWS, Azure, Snowflake, A/B Testing, Excel. Minimum 5 years experience required. None mentioned. Must thrive in a self-starter.",5,6,None mentioned,5,Excel|AWS|Azure|Snowflake|Statistics|A/B Testing,6,None mentioned,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 6+ years of experience. Required skills: SAP, Python, Statistics, R, A/B Testing. Bachelor's preferred. wear many hats, ownership mindset, scrappy",6,5,Bachelor's preferred,6,Python|R|Statistics|A/B Testing|SAP,5,Bachelor's preferred,3
Data Analyst,startup,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Airflow, GCP, Tableau, SQL, Machine Learning, Azure. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a self-starter, ownership mindset.",4,6,Bachelor's preferred,4,SQL|Tableau|Azure|GCP|Airflow|Machine Learning,6,Bachelor's preferred,2
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Git, R. Bachelor's required. wear many hats",2,2,Bachelor's required,2,R|Git,2,Bachelor's required,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with AWS, dbt, Power BI, Python, Snowflake. Minimum 5 years experience required. None mentioned. Must thrive in a ownership mindset, ambiguity, stakeholder management.",5,5,None mentioned,5,Python|Power BI|AWS|Snowflake|dbt,5,None mentioned,3
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with SQL, Azure, Airflow, R, A/B Testing, Looker. Minimum 2 years experience required. Master's required. Must thrive in a stakeholder management, ambiguity.",2,6,Master's required,2,SQL|R|Azure|Looker|Airflow|A/B Testing,6,Master's required,2
Data Analyst,enterprise,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 2+ years of experience. Required skills: dbt, Tableau, Azure, Spark, Statistics, Power BI, Git. None mentioned. ownership mindset",2,7,None mentioned,2,Tableau|Power BI|Azure|dbt|Spark|Git|Statistics,7,None mentioned,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Salesforce, AWS, Spark, dbt, Tableau, R, SQL. Bachelor's preferred. We're looking for someone who can high-growth.",6,7,Bachelor's preferred,6,SQL|Tableau|R|AWS|dbt|Spark|Salesforce,7,Bachelor's preferred,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Excel, Machine Learning, Spark, Airflow, Salesforce. Bachelor's preferred. ownership mindset",4,5,Bachelor's preferred,4,Excel|Airflow|Spark|Machine Learning|Salesforce,5,Bachelor's preferred,1
Data Analyst,mid-size,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with SQL, Excel, Airflow, Azure, Git, Python, Tableau. Minimum 5 years experience required. Bachelor's required. Must thrive in a stakeholder management.",5,7,Bachelor's required,5,SQL|Python|Excel|Tableau|Azure|Airflow|Git,7,Bachelor's required,1
Data Analyst,startup,2023-05-15,2023,2023Q2,"As a Data Analyst, you will work with Python, A/B Testing, Looker, Power BI, Git, dbt. Minimum 3 years experience required. Bachelor's required. Must thrive in a stakeholder management.",3,6,Bachelor's required,3,Python|Power BI|Looker|dbt|Git|A/B Testing,6,Bachelor's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Excel, Looker, Statistics, Salesforce, A/B Testing, SQL. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a wear many hats.",4,6,Bachelor's preferred,4,SQL|Excel|Looker|Statistics|A/B Testing|Salesforce,6,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Spark, Statistics, AWS, Machine Learning. Master's preferred. We're looking for someone who can high-growth, ambiguity, ownership mindset.",3,4,Master's preferred,3,AWS|Spark|Statistics|Machine Learning,4,Master's preferred,3
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with dbt, AWS, A/B Testing, Azure, Spark. Minimum 4 years experience required. Master's preferred. Must thrive in a fast-paced environment.",4,5,Master's preferred,4,AWS|Azure|dbt|Spark|A/B Testing,5,Master's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SAP, Python, R, Tableau, Spark, dbt, Looker, A/B Testing. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a scrappy.",5,8,Bachelor's preferred,5,Python|Tableau|R|Looker|dbt|Spark|A/B Testing|SAP,8,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Looker, R, Spark, Azure, Statistics, Snowflake. Minimum 5 years experience required. None mentioned. Must thrive in a fast-paced environment.",5,6,None mentioned,5,R|Azure|Looker|Snowflake|Spark|Statistics,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Salesforce, Azure, SQL, Python, AWS, Snowflake. Bachelor's preferred. wear many hats, self-starter, ambiguity",4,6,Bachelor's preferred,4,SQL|Python|AWS|Azure|Snowflake|Salesforce,6,Bachelor's preferred,3
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Tableau, SQL, A/B Testing, Spark. Minimum 4 years experience required. None mentioned. Must thrive in a self-starter, ownership mindset.",4,4,None mentioned,4,SQL|Tableau|Spark|A/B Testing,4,None mentioned,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with GCP, SAP, Tableau. Minimum 5 years experience required. None mentioned. Must thrive in a stakeholder management.",5,3,None mentioned,5,Tableau|GCP|SAP,3,None mentioned,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 7 years of relevant experience and is proficient in AWS, Machine Learning, Python, A/B Testing, Spark, dbt. Bachelor's required. We're looking for someone who can wear many hats, fast-paced environment.",7,6,Bachelor's required,7,Python|AWS|dbt|Spark|A/B Testing|Machine Learning,6,Bachelor's required,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SAP, Azure, Git. Minimum 5 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",5,3,Bachelor's required,5,Azure|Git|SAP,3,Bachelor's required,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Power BI, GCP, R, Snowflake. Minimum 4 years experience required. None mentioned. Must thrive in a ambiguity.",4,4,None mentioned,4,Power BI|R|GCP|Snowflake,4,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Spark, AWS, Statistics, R. Minimum 5 years experience required. Master's required. Must thrive in a ambiguity, cross-functional collaboration.",5,4,Master's required,5,R|AWS|Spark|Statistics,4,Master's required,2
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Tableau, SQL, Git, Excel, Azure, SAP. Master's required. We're looking for someone who can scrappy, ambiguity.",5,6,Master's required,5,SQL|Excel|Tableau|Azure|Git|SAP,6,Master's required,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Airflow, Machine Learning, Looker, Git, dbt, Salesforce. Minimum 4 years experience required. None mentioned. Must thrive in a scrappy, self-starter.",4,6,None mentioned,4,Looker|dbt|Airflow|Git|Machine Learning|Salesforce,6,None mentioned,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Excel, Statistics, Looker, AWS. Minimum 5 years experience required. Master's preferred. Must thrive in a self-starter.",5,4,Master's preferred,5,Excel|AWS|Looker|Statistics,4,Master's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Snowflake, GCP, A/B Testing, AWS, Power BI. Bachelor's required. high-growth",4,5,Bachelor's required,4,Power BI|AWS|GCP|Snowflake|A/B Testing,5,Bachelor's required,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Azure, Python, Salesforce, Airflow, Statistics. Bachelor's preferred. scrappy",4,5,Bachelor's preferred,4,Python|Azure|Airflow|Statistics|Salesforce,5,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Looker, Tableau, A/B Testing, GCP, Salesforce. Bachelor's preferred. ownership mindset, fast-paced environment, cross-functional collaboration",5,5,Bachelor's preferred,5,Tableau|GCP|Looker|A/B Testing|Salesforce,5,Bachelor's preferred,3
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SAP, Power BI, Python, Salesforce, Excel, Statistics. Minimum 4 years experience required. Master's required. Must thrive in a scrappy, stakeholder management.",4,6,Master's required,4,Python|Excel|Power BI|Statistics|Salesforce|SAP,6,Master's required,2
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with AWS, Python, R, Git. Minimum 4 years experience required. None mentioned. Must thrive in a stakeholder management.",4,4,None mentioned,4,Python|R|AWS|Git,4,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Statistics, Spark, Airflow, Python. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a scrappy.",4,4,Bachelor's preferred,4,Python|Airflow|Spark|Statistics,4,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in A/B Testing, Airflow, SAP, R, Statistics, dbt, Azure, Looker, Machine Learning, AWS. Bachelor's required. We're looking for someone who can self-starter.",4,10,Bachelor's required,4,R|AWS|Azure|Looker|dbt|Airflow|Statistics|A/B Testing|Machine Learning|SAP,10,Bachelor's required,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in R, Power BI, A/B Testing, Excel, GCP. Master's required. We're looking for someone who can ownership mindset, stakeholder management.",4,5,Master's required,4,Excel|Power BI|R|GCP|A/B Testing,5,Master's required,2
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 1+ years of experience. Required skills: Python, SAP, Power BI, AWS, R, Excel. Master's required. cross-functional collaboration",1,6,Master's required,1,Python|Excel|Power BI|R|AWS|SAP,6,Master's required,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Looker, Python, GCP, Machine Learning, Salesforce. Minimum 4 years experience required. None mentioned. Must thrive in a ownership mindset.",4,5,None mentioned,4,Python|GCP|Looker|Machine Learning|Salesforce,5,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SAP, Spark, Snowflake. Minimum 5 years experience required. Bachelor's required. Must thrive in a high-growth, stakeholder management.",5,3,Bachelor's required,5,Snowflake|Spark|SAP,3,Bachelor's required,2
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Spark, Statistics, GCP, Power BI, Snowflake, dbt, SAP. None mentioned. We're looking for someone who can ambiguity.",3,7,None mentioned,3,Power BI|GCP|Snowflake|dbt|Spark|Statistics|SAP,7,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Tableau, dbt, R, Machine Learning, Spark, SAP, Salesforce. Bachelor's preferred. high-growth",4,7,Bachelor's preferred,4,Tableau|R|dbt|Spark|Machine Learning|Salesforce|SAP,7,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Statistics, SQL, Machine Learning, Azure, Git. Minimum 3 years experience required. None mentioned. Must thrive in a scrappy.",3,5,None mentioned,3,SQL|Azure|Git|Statistics|Machine Learning,5,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Git, R, GCP, Statistics, Tableau, Spark. None mentioned. cross-functional collaboration, wear many hats",4,6,None mentioned,4,Tableau|R|GCP|Spark|Git|Statistics,6,None mentioned,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Excel, Tableau, GCP, dbt, Git. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a cross-functional collaboration.",4,5,Bachelor's preferred,4,Excel|Tableau|GCP|dbt|Git,5,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Machine Learning, AWS, Looker, SAP, Excel. Master's preferred. fast-paced environment",4,5,Master's preferred,4,Excel|AWS|Looker|Machine Learning|SAP,5,Master's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Python, R, Azure, dbt, Git, SAP, Snowflake, Looker. None mentioned. self-starter",3,8,None mentioned,3,Python|R|Azure|Looker|Snowflake|dbt|Git|SAP,8,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Statistics, Salesforce, Power BI, Machine Learning, Spark, SAP. Bachelor's preferred. We're looking for someone who can self-starter.",4,6,Bachelor's preferred,4,Power BI|Spark|Statistics|Machine Learning|Salesforce|SAP,6,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in R, Statistics, Power BI, SAP. Master's preferred. We're looking for someone who can self-starter, fast-paced environment.",4,4,Master's preferred,4,Power BI|R|Statistics|SAP,4,Master's preferred,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Statistics, Excel, Machine Learning, Spark, AWS. Minimum 4 years experience required. Bachelor's required. Must thrive in a wear many hats, self-starter.",4,5,Bachelor's required,4,Excel|AWS|Spark|Statistics|Machine Learning,5,Bachelor's required,2
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Looker, Power BI, Tableau, Machine Learning, AWS. Bachelor's preferred. fast-paced environment, wear many hats, cross-functional collaboration",3,5,Bachelor's preferred,3,Tableau|Power BI|AWS|Looker|Machine Learning,5,Bachelor's preferred,3
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: A/B Testing, Git, Python, SAP, Power BI. None mentioned. wear many hats, ambiguity",4,5,None mentioned,4,Python|Power BI|Git|A/B Testing|SAP,5,None mentioned,2
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Git, Statistics, Tableau, Machine Learning, GCP. Minimum 3 years experience required. None mentioned. Must thrive in a scrappy.",3,5,None mentioned,3,Tableau|GCP|Git|Statistics|Machine Learning,5,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Git, AWS, dbt, Statistics, Power BI, Spark, SQL, Machine Learning. Minimum 5 years experience required. None mentioned. Must thrive in a wear many hats.",5,8,None mentioned,5,SQL|Power BI|AWS|dbt|Spark|Git|Statistics|Machine Learning,8,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: SAP, Machine Learning, Statistics, dbt, A/B Testing, Power BI, Tableau. None mentioned. ownership mindset",3,7,None mentioned,3,Tableau|Power BI|dbt|Statistics|A/B Testing|Machine Learning|SAP,7,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: AWS, Snowflake, Airflow, Excel, Git, Machine Learning. None mentioned. stakeholder management",5,6,None mentioned,5,Excel|AWS|Snowflake|Airflow|Git|Machine Learning,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Salesforce, Python, Looker, GCP, Spark, SQL. Bachelor's required. high-growth, ambiguity",4,6,Bachelor's required,4,SQL|Python|GCP|Looker|Spark|Salesforce,6,Bachelor's required,2
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Salesforce, Machine Learning, Azure, SAP, Excel, Statistics. Minimum 5 years experience required. None mentioned. Must thrive in a fast-paced environment.",5,6,None mentioned,5,Excel|Azure|Statistics|Machine Learning|Salesforce|SAP,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in SAP, Machine Learning, SQL, Python, A/B Testing, Azure. None mentioned. We're looking for someone who can ambiguity.",4,6,None mentioned,4,SQL|Python|Azure|A/B Testing|Machine Learning|SAP,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Power BI, Spark. Bachelor's preferred. stakeholder management",5,2,Bachelor's preferred,5,Power BI|Spark,2,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with GCP, AWS, Snowflake, Azure, Python, Tableau, Power BI. Minimum 5 years experience required. Bachelor's preferred. Must thrive in a fast-paced environment.",5,7,Bachelor's preferred,5,Python|Tableau|Power BI|AWS|Azure|GCP|Snowflake,7,Bachelor's preferred,1
